client_id,client_type,gender,country,region,age,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,total_spend,units_bought,avg_area_sqft,cluster_id,segment
C1502,Individual,F,Uk,Wales,29,Home,5,Yes,Website,1045772.34,4,911.0425,1,C1 — Global Investors
C1503,Company,M,Usa,Arizona,37,Investment,5,No,Website,1299971.48,4,1050.5725,3,C3 — Corporate Buyers
C1504,Individual,M,Usa,California,77,Home,4,No,Website,871805.96,3,979.0866666666667,1,C1 — Global Investors
C1505,Individual,M,Usa,Virginia,29,Home,3,No,Agency,1012922.06,4,799.9225,0,C1 — Global Investors
C1506,Individual,M,Usa,Utah,73,Investment,3,No,Website,1010109.4,3,1155.4633333333334,0,C1 — Global Investors
C1507,Individual,F,Usa,Florida,72,Home,3,No,Agency,1499666.44,4,1220.915,2,C1 — Global Investors
C1508,Individual,M,Uk,Scotland,29,Home,3,No,Agency,965283.79,4,783.64,0,C1 — Global Investors
C1509,Individual,F,Usa,California,77,Home,3,No,Website,1821912.8699999999,4,1482.5875,2,C1 — Global Investors
C1510,Company,M,Usa,California,61,Home,5,No,Agency,804243.22,3,842.68,3,C3 — Corporate Buyers
C1511,Individual,F,France,Provence,34,Home,2,Yes,Website,1093080.8599999999,3,1152.6466666666668,0,C1 — Global Investors
C1512,Individual,F,Usa,Nevada,68,Home,4,Yes,Client,1209056.95,4,1046.42,0,C1 — Global Investors
C1513,Individual,F,Usa,Florida,28,Home,2,No,Website,1452266.37,3,1538.7766666666666,2,C1 — Global Investors
C1514,Individual,F,Usa,New York,37,Home,4,No,Website,1211908.53,3,1386.32,0,C1 — Global Investors
C1515,Individual,F,Usa,Nevada,77,Investment,5,No,Website,1433703.52,4,1227.17,0,C1 — Global Investors
C1516,Individual,F,Usa,Texas,70,Home,4,No,Website,690456.91,3,801.46,0,C1 — Global Investors
C1517,Individual,M,Usa,California,45,Investment,2,No,Agency,1328693.42,4,1076.59,0,C1 — Global Investors
C1518,Individual,F,Australia,Victoria,29,Home,5,Yes,Agency,961942.8799999999,4,886.4275,1,C1 — Global Investors
C1519,Individual,M,Usa,California,51,Home,1,No,Agency,1366990.1300000001,4,1072.9850000000001,1,C1 — Global Investors
C1520,Individual,M,Usa,Utah,78,Home,1,No,Website,1425469.02,4,1187.8925,2,C1 — Global Investors
C1521,Individual,M,Usa,Nevada,50,Home,4,No,Agency,913579.4099999999,3,1032.28,1,C1 — Global Investors
C1522,Individual,F,Usa,Washington,59,Home,5,No,Website,1598304.98,4,1378.985,2,C1 — Global Investors
C1523,Company,M,Australia,Victoria,42,Investment,3,No,Website,1652083.92,4,1334.8775,3,C3 — Corporate Buyers
C1524,Individual,M,Usa,Virginia,56,Home,2,No,Client,1434208.3,4,1164.0149999999999,0,C1 — Global Investors
C1525,Individual,M,Usa,California,64,Home,1,No,Agency,1336757.18,3,1511.63,1,C1 — Global Investors
C1526,Individual,F,Usa,California,67,Home,3,No,Website,1429330.15,3,1600.9133333333332,2,C1 — Global Investors
C1527,Individual,F,Usa,California,34,Home,1,No,Agency,993447.0599999999,3,1200.3500000000001,1,C1 — Global Investors
C1528,Individual,F,Germany,Hamburg,26,Home,1,Yes,Website,1058452.68,3,1125.17,0,C1 — Global Investors
C1529,Company,M,Usa,California,34,Home,4,No,Website,1614522.9000000001,4,1350.98,3,C3 — Corporate Buyers
C1530,Individual,F,Usa,California,35,Home,2,No,Website,1011087.75,3,1107.81,1,C1 — Global Investors
C1531,Individual,M,France,Brittany,59,Investment,2,No,Website,1272471.05,4,1065.415,0,C1 — Global Investors
C1532,Individual,F,Usa,Texas,25,Home,3,Yes,Website,1446462.79,4,1164.0149999999999,1,C1 — Global Investors
C1533,Individual,M,Canada,British Columbia,35,Home,4,No,Agency,1019127.09,4,727.265,0,C1 — Global Investors
C1534,Individual,F,Usa,California,27,Home,4,Yes,Website,1195359.88,3,1303.4733333333334,1,C1 — Global Investors
C1535,Individual,M,Uk,England,29,Investment,3,No,Agency,1967005.46,4,1591.4724999999999,2,C1 — Global Investors
C1536,Individual,F,Usa,Washington,41,Home,3,No,Website,1076884.84,3,1050.6433333333332,0,C1 — Global Investors
C1537,Individual,F,Usa,Arizona,24,Home,5,No,Website,1637300.4100000001,3,1579.3133333333335,2,C1 — Global Investors
C1538,Individual,F,Usa,California,76,Investment,5,No,Website,775544.78,3,941.38,0,C1 — Global Investors
C1539,Individual,M,Usa,Nevada,26,Home,1,No,Agency,811448.36,3,995.5099999999999,1,C1 — Global Investors
C1540,Individual,M,Usa,California,66,Home,2,Yes,Client,842510.7,3,908.2333333333332,1,C1 — Global Investors
C1541,Individual,M,Usa,California,59,Home,2,No,Website,1173616.46,4,995.0275,0,C1 — Global Investors
C1542,Individual,M,Usa,Nevada,34,Home,1,Yes,Website,1261648.92,3,1356.7466666666667,1,C1 — Global Investors
C1543,Individual,F,Usa,New York,68,Investment,3,No,Agency,1199490.31,3,1267.4066666666668,0,C1 — Global Investors
C1544,Individual,F,Russia,Tatarstan,76,Home,3,No,Website,1551623.3,3,1679.1066666666666,2,C1 — Global Investors
C1545,Individual,F,Usa,California,31,Investment,1,Yes,Website,1101811.15,3,1254.5033333333333,1,C1 — Global Investors
C1546,Individual,F,Mexico,Puebla,57,Home,4,Yes,Agency,1161022.51,4,874.9925000000001,0,C1 — Global Investors
C1547,Individual,F,Usa,Florida,48,Home,2,Yes,Agency,1199337.46,4,997.415,0,C1 — Global Investors
C1548,Company,M,Usa,California,56,Home,2,Yes,Website,615223.03,3,678.9699999999999,3,C3 — Corporate Buyers
C1549,Individual,M,Mexico,Nuevo Leon,62,Home,4,No,Client,837044.35,3,983.4266666666667,1,C1 — Global Investors
C1550,Individual,M,Usa,California,25,Home,2,No,Agency,1368767.79,4,1164.0149999999999,1,C1 — Global Investors
C1551,Individual,M,Usa,California,32,Home,2,No,Agency,1252240.69,3,1438.2933333333333,0,C1 — Global Investors
C1552,Individual,M,Usa,California,76,Investment,2,Yes,Agency,1356450.7000000002,4,1074.0525,0,C1 — Global Investors
C1553,Company,M,Usa,Utah,33,Home,4,No,Agency,979536.36,3,1038.7166666666667,3,C3 — Corporate Buyers
C1554,Individual,M,Germany,Bavaria,25,Home,1,No,Website,742034.24,3,678.9699999999999,1,C1 — Global Investors
C1555,Individual,F,Uk,England,77,Home,5,No,Website,1233852.38,4,1012.5575,1,C1 — Global Investors
C1556,Individual,F,Usa,Colorado,41,Investment,2,No,Agency,1215734.71,4,1020.3875,1,C1 — Global Investors
C1557,Individual,F,Usa,New York,81,Home,2,Yes,Website,955054.1799999999,3,1072.4833333333333,1,C1 — Global Investors
C1558,Individual,M,Mexico,Baja California,79,Home,4,No,Website,1482069.56,3,1680.5266666666666,2,C1 — Global Investors
C1559,Individual,F,Uk,England,48,Home,2,No,Website,1345808.87,3,1445.2933333333333,1,C1 — Global Investors
C1560,Individual,F,Usa,California,83,Home,4,Yes,Client,1052677.5699999998,3,1148.0433333333333,0,C1 — Global Investors
C1561,Individual,M,Mexico,Nuevo Leon,59,Investment,5,No,Agency,1135294.51,3,1193.7733333333333,1,C1 — Global Investors
C1562,Individual,F,Usa,California,36,Home,4,No,Client,1179775.32,3,1268.0466666666669,1,C1 — Global Investors
C1563,Individual,F,Usa,Utah,36,Home,5,No,Website,979729.05,3,1090.7733333333333,0,C1 — Global Investors
C1564,Individual,M,Usa,Washington,59,Investment,5,No,Website,1595925.43,3,1635.6233333333332,2,C1 — Global Investors
C1565,Individual,M,Mexico,Jalisco,43,Home,4,No,Agency,1140899.22,4,994.0725,0,C1 — Global Investors
C1566,Individual,M,Usa,California,28,Home,3,No,Website,1450240.65,4,1175.235,1,C1 — Global Investors
C1567,Individual,M,Usa,Georgia,46,Home,4,No,Client,1594452.6199999999,4,1276.9875,2,C1 — Global Investors
C1568,Individual,F,Usa,California,33,Home,5,No,Website,1373808.0899999999,3,1357.1933333333334,0,C1 — Global Investors
C1569,Individual,F,Usa,California,30,Investment,1,Yes,Website,1175242.5499999998,3,1258.29,1,C1 — Global Investors
C1570,Individual,F,Usa,Ohio,60,Home,5,No,Website,1469638.4,4,1333.5625,2,C1 — Global Investors
C1571,Individual,M,Usa,California,45,Home,2,No,Website,1243439.96,4,1092.085,1,C1 — Global Investors
C1572,Individual,M,Australia,Queensland,63,Home,3,No,Agency,886149.52,4,748.33,1,C1 — Global Investors
C1573,Individual,F,Usa,California,77,Home,1,No,Website,1175839.94,4,1059.9375,0,C1 — Global Investors
C1574,Individual,M,Usa,California,39,Home,4,No,Website,1195224.9,3,1255.6333333333334,1,C1 — Global Investors
C1575,Individual,M,Usa,California,23,Home,2,No,Website,1395067.1600000001,4,1158.7275,1,C1 — Global Investors
C1576,Individual,F,Usa,Nevada,46,Investment,3,Yes,Website,1359536.24,4,1098.1675,0,C1 — Global Investors
C1577,Individual,M,Germany,Bavaria,40,Home,3,No,Website,1427933.58,3,1471.8999999999999,2,C1 — Global Investors
C1578,Individual,M,Usa,California,27,Investment,2,No,Website,765431.01,3,934.8733333333333,1,C1 — Global Investors
C1579,Individual,M,Usa,Arizona,78,Investment,4,No,Website,1101753.5899999999,4,952.0525,0,C1 — Global Investors
C1580,Individual,M,Usa,Georgia,26,Investment,1,Yes,Website,1008834.66,4,872.2,0,C1 — Global Investors
C1581,Individual,M,Usa,California,73,Investment,1,No,Website,1123364.22,3,1023.9266666666666,0,C1 — Global Investors
C1582,Individual,M,France,Ile-De-France,68,Home,4,Yes,Client,1030269.01,3,1050.08,0,C1 — Global Investors
C1583,Individual,M,Usa,California,55,Home,2,No,Agency,1378030.61,4,1170.135,0,C1 — Global Investors
C1584,Company,M,France,Brittany,38,Investment,1,Yes,Website,1199226.44,3,1361.7433333333333,3,C3 — Corporate Buyers
C1585,Individual,M,Canada,Ontario,63,Home,5,No,Website,1480011.91,4,1276.8225,2,C1 — Global Investors
C1586,Individual,F,Germany,Berlin,56,Home,3,No,Website,1116579.83,3,1224.68,1,C1 — Global Investors
C1587,Individual,M,Canada,Quebec,80,Investment,4,Yes,Agency,743057.13,3,850.2466666666668,1,C1 — Global Investors
C1588,Individual,F,Usa,Utah,43,Investment,5,No,Website,957201.31,3,1104.51,1,C1 — Global Investors
C1589,Individual,F,Usa,California,70,Investment,4,No,Agency,1380536.7000000002,3,1396.87,0,C1 — Global Investors
C1590,Company,F,Usa,Oregon,44,Home,1,No,Website,1470403.6,4,1228.8325,3,C3 — Corporate Buyers
C1591,Individual,F,Usa,California,52,Investment,4,No,Website,1676312.98,4,1341.715,2,C1 — Global Investors
C1592,Individual,F,Usa,Texas,48,Investment,2,Yes,Agency,878452.1900000001,4,735.11,0,C1 — Global Investors
C1593,Individual,M,Usa,California,48,Home,1,No,Website,825960.49,4,666.135,1,C1 — Global Investors
C1594,Individual,F,Usa,Colorado,54,Home,2,No,Agency,1522994.53,4,1259.875,0,C1 — Global Investors
C1595,Individual,M,Usa,California,68,Home,5,No,Website,1310147.8599999999,4,1186.5225,1,C1 — Global Investors
C1596,Individual,M,Germany,Berlin,44,Investment,4,No,Website,1642954.44,3,1649.26,2,C1 — Global Investors
C1597,Individual,F,Usa,Nevada,74,Investment,4,Yes,Website,1155778.2,4,947.7475,1,C1 — Global Investors
C1598,Individual,F,Usa,Georgia,83,Home,4,Yes,Agency,1163931.67,3,1310.3966666666665,1,C1 — Global Investors
C1599,Individual,F,Usa,Virginia,43,Investment,5,Yes,Website,1321031.17,3,1337.1733333333334,1,C1 — Global Investors
C1600,Individual,F,Belgium,Wallonia,55,Home,5,No,Website,1237164.36,4,984.6475,1,C1 — Global Investors
C1601,Individual,F,Russia,Krasnodar Krai,27,Home,3,No,Website,829078.01,3,913.6700000000001,1,C1 — Global Investors
C1602,Individual,M,Usa,Nevada,37,Investment,4,No,Website,1676863.99,4,1425.28,2,C1 — Global Investors
C1603,Individual,F,Uk,England,61,Home,5,No,Website,1077719.71,4,976.2049999999999,0,C1 — Global Investors
C1604,Individual,M,Usa,Texas,74,Home,4,No,Website,1050264.24,3,1243.8233333333333,0,C1 — Global Investors
C1605,Individual,M,Uk,England,24,Investment,4,Yes,Website,1170783.34,4,874.9925000000001,0,C1 — Global Investors
C1606,Individual,M,Usa,Washington,58,Home,1,Yes,Agency,917562.71,3,1033.4833333333333,0,C1 — Global Investors
C1607,Individual,F,Usa,California,60,Home,3,No,Agency,829294.5700000001,3,927.6066666666666,1,C1 — Global Investors
C1608,Individual,F,Uk,England,24,Home,4,Yes,Website,1431381.65,3,1447.82,0,C1 — Global Investors
C1609,Individual,M,Usa,California,59,Investment,2,No,Website,804844.43,3,900.46,1,C1 — Global Investors
C1610,Individual,M,Usa,California,56,Investment,3,No,Website,1249167.74,4,1114.2125,0,C1 — Global Investors
C1611,Individual,F,Usa,Nevada,48,Investment,4,No,Website,1072189.52,4,842.75,1,C1 — Global Investors
C1612,Individual,M,Usa,California,33,Home,1,No,Agency,766554.56,3,839.1433333333334,1,C1 — Global Investors
C1613,Individual,M,Denmark,Southern Denmark,25,Home,2,Yes,Agency,1608368.22,4,1400.6975,2,C1 — Global Investors
C1614,Individual,F,Usa,Utah,55,Investment,4,No,Website,822155.05,3,1059.3466666666666,1,C1 — Global Investors
C1615,Individual,M,Usa,Utah,60,Home,5,No,Agency,857125.52,3,903.87,1,C1 — Global Investors
C1616,Individual,M,Uk,Wales,32,Investment,5,Yes,Website,1344053.71,4,1128.1275,1,C1 — Global Investors
C1617,Individual,F,Usa,California,71,Home,3,No,Website,776005.5,3,839.1433333333334,1,C1 — Global Investors
C1618,Individual,F,Usa,Washington,61,Home,2,Yes,Website,1356655.6800000002,4,1103.3025,0,C1 — Global Investors
C1619,Individual,M,Belgium,Wallonia,71,Home,2,No,Website,1390206.46,4,1164.0149999999999,0,C1 — Global Investors
C1620,Individual,M,Usa,California,79,Home,1,Yes,Website,788250.3500000001,3,979.0866666666667,0,C1 — Global Investors
C1621,Individual,M,Usa,Oregon,69,Investment,2,No,Agency,739739.97,3,973.09,1,C1 — Global Investors
C1622,Individual,F,Usa,Oregon,62,Home,1,Yes,Website,1054193.3599999999,3,1107.81,1,C1 — Global Investors
C1623,Individual,F,Usa,Oregon,29,Home,4,No,Website,1060233.46,3,1111.2966666666666,1,C1 — Global Investors
C1624,Individual,F,Usa,California,72,Home,4,Yes,Website,1943363.94,4,1602.67,2,C1 — Global Investors
C1625,Individual,M,Australia,Western Australia,23,Home,4,No,Agency,910587.85,3,1094.84,1,C1 — Global Investors
C1626,Individual,F,France,Provence,53,Home,2,Yes,Website,1225657.22,3,1464.8466666666666,1,C1 — Global Investors
C1627,Individual,M,Usa,California,50,Investment,1,No,Website,1275226.77,3,1527.8633333333335,1,C1 — Global Investors
C1628,Company,F,France,Normandy,30,Home,4,Yes,Website,800299.08,3,842.73,3,C3 — Corporate Buyers
C1629,Individual,F,Usa,Utah,67,Home,5,No,Agency,789150.05,3,1008.13,0,C1 — Global Investors
C1630,Company,F,Usa,Virginia,29,Investment,1,Yes,Website,1206881.92,3,1338.1466666666668,3,C3 — Corporate Buyers
C1631,Individual,F,Uk,Northern Ireland,57,Home,5,No,Website,1683720.2,4,1267.07,2,C1 — Global Investors
C1632,Individual,F,Usa,California,60,Investment,3,Yes,Agency,1425130.6800000002,4,1152.755,1,C1 — Global Investors
C1633,Individual,F,Canada,Ontario,46,Home,2,No,Website,847190.3300000001,3,976.8166666666666,0,C1 — Global Investors
C1634,Individual,F,Usa,Georgia,79,Investment,2,No,Website,1044217.01,4,872.2,1,C1 — Global Investors
C1635,Individual,M,France,Brittany,75,Home,1,No,Website,1104480.44,4,919.7425000000001,1,C1 — Global Investors
C1636,Company,F,Usa,Arizona,36,Home,5,Yes,Website,1171439.72,3,1308.5133333333333,3,C3 — Corporate Buyers
C1637,Individual,M,Mexico,Nuevo Leon,54,Home,5,No,Agency,1333020.46,3,1525.18,1,C1 — Global Investors
C1638,Individual,F,France,Occitanie,45,Investment,1,Yes,Agency,1047895.71,3,1175.6833333333334,0,C1 — Global Investors
C1639,Individual,M,Usa,Colorado,80,Home,1,No,Website,1088561.44,4,975.4225,1,C1 — Global Investors
C1640,Individual,F,Usa,California,57,Home,1,Yes,Website,1172146.65,4,1047.99,1,C1 — Global Investors
C1641,Individual,M,Usa,Utah,51,Home,1,No,Agency,1898878.08,4,1504.0974999999999,2,C1 — Global Investors
C1642,Individual,F,Canada,British Columbia,42,Home,5,No,Website,1441785.62,4,1167.1599999999999,0,C1 — Global Investors
C1643,Individual,M,France,Ile-De-France,45,Home,4,No,Agency,1182889.92,3,1468.6933333333334,1,C1 — Global Investors
C1644,Individual,F,Usa,California,79,Home,1,No,Client,1312822.17,4,1024.3375,1,C1 — Global Investors
C1645,Individual,F,Australia,New South Wales,28,Investment,1,No,Website,1503973.21,4,1238.115,0,C1 — Global Investors
C1646,Individual,M,Usa,Washington,25,Investment,4,Yes,Agency,972186.46,3,1052.4533333333334,1,C1 — Global Investors
C1647,Individual,M,Usa,Ohio,78,Home,4,Yes,Agency,1316368.95,3,1471.8999999999999,1,C1 — Global Investors
C1648,Individual,F,Australia,New South Wales,74,Home,3,No,Website,1282946.7,3,1476.9433333333334,0,C1 — Global Investors
C1649,Individual,F,Usa,Oregon,41,Home,4,Yes,Agency,1540887.81,4,1254.045,0,C1 — Global Investors
C1650,Individual,M,Usa,Washington,54,Investment,2,No,Website,1065238.5,3,1057.95,0,C1 — Global Investors
C1651,Individual,M,Usa,California,78,Investment,4,No,Website,962066.4199999999,3,880.66,1,C1 — Global Investors
C1652,Individual,M,Usa,Nevada,59,Investment,4,Yes,Client,1078933.8,3,1168.3833333333334,0,C1 — Global Investors
C1653,Individual,F,Usa,Colorado,49,Investment,4,Yes,Website,957106.48,4,860.9325,1,C1 — Global Investors
C1654,Individual,F,Usa,California,55,Home,1,No,Website,1250065.3800000001,4,951.6375,0,C1 — Global Investors
C1655,Individual,F,Usa,Texas,58,Investment,2,No,Website,974749.8,3,1088.5866666666668,0,C1 — Global Investors
C1656,Individual,M,Belgium,Wallonia,32,Investment,4,Yes,Website,1401657.84,4,1182.3725,0,C1 — Global Investors
C1657,Individual,M,Usa,California,65,Home,2,No,Website,1316624.69,4,1023.9675,0,C1 — Global Investors
C1658,Individual,M,Usa,California,53,Home,5,No,Agency,1243178.6,4,984.12,1,C1 — Global Investors
C1659,Individual,M,Denmark,Zealand,77,Home,4,No,Website,1576416.87,4,1307.3,2,C1 — Global Investors
C1660,Individual,M,Usa,Nevada,83,Home,4,Yes,Website,1330046.48,4,1068.57,1,C1 — Global Investors
C1661,Individual,M,Usa,Washington,48,Home,4,No,Agency,1511063.27,3,1599.3433333333332,2,C1 — Global Investors
C1662,Individual,M,Russia,Tatarstan,56,Home,4,No,Website,1505862.74,4,1320.35,2,C1 — Global Investors
C1663,Individual,M,Usa,Colorado,46,Investment,3,No,Agency,926064.21,3,1042.71,0,C1 — Global Investors
C1664,Individual,F,France,Occitanie,54,Investment,5,No,Agency,1390001.73,3,1445.2933333333333,0,C1 — Global Investors
C1665,Individual,M,Usa,Arizona,28,Home,5,No,Website,966971.19,4,827.2,1,C1 — Global Investors
C1666,Individual,F,Usa,Ohio,61,Home,2,No,Website,706503.5900000001,3,736.0433333333334,1,C1 — Global Investors
C1667,Individual,F,Usa,California,56,Investment,4,No,Agency,831811.52,3,862.11,1,C1 — Global Investors
C1668,Individual,M,Australia,Victoria,66,Home,5,No,Website,1046863.21,4,872.2,1,C1 — Global Investors
C1669,Individual,M,Canada,Alberta,63,Investment,3,Yes,Agency,948271.3400000001,4,837.5225,0,C1 — Global Investors
C1670,Individual,F,Usa,Colorado,53,Home,3,Yes,Website,1356021.03,4,1076.59,0,C1 — Global Investors
C1671,Individual,F,Usa,California,75,Home,3,No,Agency,1329236.75,4,1120.62,0,C1 — Global Investors
C1672,Individual,F,Usa,Nevada,49,Investment,4,No,Website,728363.1699999999,3,889.9166666666666,1,C1 — Global Investors
C1673,Individual,F,Usa,Washington,31,Home,1,Yes,Website,1803634.76,4,1422.9925,2,C1 — Global Investors
C1674,Individual,F,Usa,California,82,Home,5,Yes,Website,1614623.53,4,1268.7075,2,C1 — Global Investors
C1675,Individual,F,Canada,Alberta,38,Investment,5,No,Website,918037.6799999999,3,1012.96,1,C1 — Global Investors
C1676,Individual,F,Usa,Washington,24,Home,2,No,Website,1251637.0,4,1019.1225,1,C1 — Global Investors
C1677,Individual,M,Usa,Texas,59,Home,1,Yes,Website,942915.1799999999,3,975.9433333333333,1,C1 — Global Investors
C1678,Individual,M,Usa,California,62,Home,1,Yes,Agency,1377654.29,3,1650.4733333333334,2,C1 — Global Investors
C1679,Individual,F,Usa,Nevada,37,Investment,4,No,Website,1194618.9,3,1268.0466666666669,0,C1 — Global Investors
C1680,Individual,F,Usa,California,24,Investment,4,No,Agency,665078.77,3,692.13,1,C1 — Global Investors
C1681,Individual,M,Usa,Oregon,62,Home,3,Yes,Client,1408304.94,4,1156.7625,0,C1 — Global Investors
C1682,Individual,F,Usa,Nevada,36,Home,2,No,Website,1469905.41,4,1257.0925,2,C1 — Global Investors
C1683,Individual,F,Usa,Oregon,24,Investment,1,No,Client,1410114.6,4,1144.74,0,C1 — Global Investors
C1684,Individual,F,Usa,Colorado,46,Investment,4,No,Website,1109440.17,4,883.4825000000001,1,C1 — Global Investors
C1685,Individual,F,Usa,California,46,Home,5,No,Agency,1109623.75,3,1274.52,1,C1 — Global Investors
C1686,Individual,M,Usa,California,46,Investment,2,Yes,Agency,1214377.82,4,1073.905,0,C1 — Global Investors
C1687,Individual,M,Usa,California,56,Home,4,Yes,Website,1026117.62,4,935.37,0,C1 — Global Investors
C1688,Individual,F,Usa,Oregon,27,Home,5,No,Client,1314384.27,3,1281.9566666666667,1,C1 — Global Investors
C1689,Individual,F,Usa,Oregon,38,Investment,1,Yes,Client,896100.8,3,973.09,0,C1 — Global Investors
C1690,Individual,M,Denmark,North Denmark,72,Home,2,Yes,Agency,1662639.06,3,1754.9366666666667,2,C1 — Global Investors
C1691,Individual,M,Usa,Arizona,77,Home,5,No,Website,1212731.6,4,984.9525,1,C1 — Global Investors
C1692,Individual,M,Canada,Ontario,32,Home,5,Yes,Agency,1165619.9100000001,4,984.9525,1,C1 — Global Investors
C1693,Individual,M,Belgium,Flanders,33,Home,1,No,Website,1557035.08,4,1342.1525000000001,2,C1 — Global Investors
C1694,Individual,F,Usa,Virginia,66,Home,5,No,Agency,1457395.73,4,1202.695,2,C1 — Global Investors
C1695,Individual,F,Belgium,Flanders,68,Home,5,No,Website,975866.19,3,1111.2966666666666,1,C1 — Global Investors
C1696,Individual,F,Usa,Florida,36,Home,1,No,Website,1316025.35,4,1092.085,1,C1 — Global Investors
C1697,Individual,F,Belgium,Brussels,43,Home,2,No,Client,802813.26,4,700.7825,1,C1 — Global Investors
C1698,Individual,M,Uk,Northern Ireland,73,Home,4,Yes,Website,764529.97,3,901.6266666666667,1,C1 — Global Investors
C1699,Individual,M,Australia,Western Australia,54,Home,3,Yes,Agency,1161971.24,4,946.6524999999999,0,C1 — Global Investors
C1700,Individual,M,Usa,Nevada,80,Home,3,No,Website,1293648.37,4,1050.5725,0,C1 — Global Investors
C1701,Individual,F,Usa,Arizona,41,Home,1,No,Website,916043.72,3,979.0866666666667,0,C1 — Global Investors
C1702,Individual,M,Usa,Washington,33,Investment,5,Yes,Website,1259181.49,3,1477.03,0,C1 — Global Investors
C1703,Individual,M,Usa,Texas,24,Investment,4,No,Agency,868665.77,3,980.8699999999999,1,C1 — Global Investors
C1704,Individual,F,Denmark,Capital Region,60,Home,4,No,Agency,1131490.6400000001,3,1251.25,0,C1 — Global Investors
C1705,Individual,M,Usa,Virginia,44,Investment,3,Yes,Website,1031987.6799999999,3,1049.3066666666666,1,C1 — Global Investors
C1706,Individual,M,Usa,California,47,Home,3,Yes,Website,1417221.48,4,1128.9675,1,C1 — Global Investors
C1707,Individual,M,Usa,Georgia,50,Home,1,Yes,Website,770609.62,3,899.7566666666667,1,C1 — Global Investors
C1708,Individual,F,Germany,Hesse,37,Home,1,Yes,Agency,854426.52,3,897.3100000000001,1,C1 — Global Investors
C1709,Individual,F,Usa,Arizona,77,Investment,3,No,Agency,1336416.1600000001,3,1513.17,1,C1 — Global Investors
C1710,Individual,M,Canada,Alberta,66,Investment,2,Yes,Website,1027918.12,3,1156.0800000000002,0,C1 — Global Investors
C1711,Individual,F,Usa,California,42,Investment,3,Yes,Website,1015613.11,4,836.9425,0,C1 — Global Investors
C1712,Individual,M,France,Occitanie,52,Home,5,No,Website,1280242.15,4,1102.08,0,C1 — Global Investors
C1713,Individual,F,Usa,Oregon,42,Home,1,No,Website,1401670.4500000002,4,1186.5225,1,C1 — Global Investors
C1714,Individual,M,Usa,Colorado,75,Home,3,No,Website,1054289.58,4,823.6625,0,C1 — Global Investors
C1715,Individual,F,Usa,Florida,60,Home,3,Yes,Agency,987214.1799999999,4,900.39,0,C1 — Global Investors
C1716,Individual,F,Usa,California,43,Home,1,No,Website,1027286.48,3,1129.1766666666665,1,C1 — Global Investors
C1717,Individual,F,Usa,California,82,Home,4,Yes,Website,915606.0700000001,3,980.8699999999999,1,C1 — Global Investors
C1718,Individual,F,Usa,California,28,Home,1,No,Website,1362121.47,4,1150.74,1,C1 — Global Investors
C1719,Company,M,Usa,Florida,63,Home,2,No,Agency,1178759.88,3,1263.8633333333335,3,C3 — Corporate Buyers
C1720,Individual,F,Usa,California,27,Home,5,Yes,Website,1396671.77,4,1122.0925,1,C1 — Global Investors
C1721,Individual,M,Usa,Nevada,37,Home,2,No,Agency,1282729.71,4,1034.0675,1,C1 — Global Investors
C1722,Individual,F,Usa,Nevada,41,Home,3,No,Website,1676365.72,4,1307.3,2,C1 — Global Investors
C1723,Individual,F,Canada,Quebec,25,Home,2,Yes,Agency,1084602.42,4,900.39,1,C1 — Global Investors
C1724,Individual,M,Usa,Virginia,67,Home,4,No,Website,1646338.3599999999,4,1358.9675,2,C1 — Global Investors
C1725,Individual,F,Usa,Nevada,64,Home,3,Yes,Website,1352500.23,4,1167.3975,1,C1 — Global Investors
C1726,Individual,F,Uk,Northern Ireland,75,Home,3,No,Website,1141107.24,3,1193.7733333333333,0,C1 — Global Investors
C1727,Individual,F,Usa,New York,78,Home,3,No,Website,1563834.42,4,1210.7375,2,C1 — Global Investors
C1728,Individual,F,Usa,Oregon,79,Home,3,Yes,Client,1436312.58,4,1225.2649999999999,2,C1 — Global Investors
C1729,Individual,M,Canada,British Columbia,68,Home,3,Yes,Website,956356.54,3,1090.7733333333333,1,C1 — Global Investors
C1730,Individual,M,Mexico,Puebla,44,Investment,5,Yes,Agency,796432.48,3,922.6899999999999,0,C1 — Global Investors
C1731,Individual,M,Usa,California,52,Home,4,Yes,Website,1172220.1099999999,4,966.56,0,C1 — Global Investors
C1732,Individual,F,Canada,Alberta,53,Investment,2,No,Agency,1551003.8399999999,3,1654.4733333333334,2,C1 — Global Investors
C1733,Individual,F,Usa,California,75,Home,3,Yes,Agency,1179975.09,4,1009.9325,0,C1 — Global Investors
C1734,Individual,M,Usa,California,48,Home,5,No,Website,1078504.94,3,1254.5033333333333,1,C1 — Global Investors
C1735,Individual,F,Usa,Utah,54,Investment,3,No,Website,1139995.98,3,1258.3999999999999,1,C1 — Global Investors
C1736,Individual,F,Usa,California,34,Investment,4,Yes,Website,1482243.88,4,1122.0925,1,C1 — Global Investors
C1737,Individual,F,Usa,California,31,Investment,3,No,Website,1060946.57,3,1090.7733333333333,1,C1 — Global Investors
C1738,Individual,F,Usa,California,46,Home,5,No,Website,861195.69,3,1016.7633333333333,1,C1 — Global Investors
C1739,Individual,M,Russia,Novosibirsk,38,Investment,3,Yes,Website,998344.48,4,872.2,1,C1 — Global Investors
